days mag
2.068829999770969 12.505
0.36550999991595745 12.624
4.818119999952614 12.385
0.03145999973639846 12.565
0.7968399999663234 12.718
2.299869999755174 12.437
1.3879499998874962 12.713
1.4619699995964766 12.701
0.806489999871701 12.692
1.3717600000090897 12.721
1.540100000333041 12.721
5.009370000101626 12.383
3.3549099997617304 12.203
4.232119999825954 12.343
5.716639999765903 12.511
5.012779999524355 12.423
5.339879999868572 12.429
4.966829999815673 12.402
1.8491600002162158 12.601
0.9131499999202788 12.71
3.931859999895096 12.275
0.37158000003546476 12.636
4.678359999787062 12.367
4.460059999953955 12.359
1.3077099998481572 12.727
3.266649999655783 12.207
4.438109999522567 12.361
5.827500000130385 12.541
2.3104199999943376 12.424
4.665010000113398 12.397
0.10008999984711409 12.59
4.442679999861866 12.348
4.818139999639243 12.426
1.6327200001105666 12.683
5.590979999862611 12.466
5.109009999781847 12.422
1.9204099997878075 12.577
1.86756999976933 12.59
3.236579999793321 12.239
3.990280000027269 12.291
0.286189999897033 12.61
1.0187499998137355 12.698
4.60950000025332 12.378
0.6255999999120831 12.675
6.169299999717623 12.542
1.1137600000947714 12.717
0.2826800001785159 12.612
4.826909999828786 12.401
0.8665399998426437 12.696
6.070659999735653 12.557
0.7271600002422929 12.7
1.4619699995964766 12.716
2.14087999984622 12.498
4.4460400003008544 12.364
5.603229999542236 12.498
2.2094199997372925 12.452
0.9834599997848272 12.724
2.028389999642968 12.516
2.8032599999569356 12.246
1.076799999922514 12.699
5.744880000129342 12.528
1.3857300002127886 12.708
1.7627499997615814 12.586
2.1290100002661347 12.49
4.36883999966085 12.374
5.2902999999932945 12.468
4.334650000091642 12.359
0.14857999980449677 12.647
2.538369999732822 12.352
5.885249999817461 12.518
3.3175699999555945 12.215
4.632890000008047 12.361
2.690489999949932 12.285
2.195970000233501 12.496
0.9247200000099838 12.709
3.8799300002865493 12.291
0.6178900003433228 12.674
6.1836499995552 12.572
0.5350999999791384 12.651
2.6589299999177456 12.31
0.19895000010728836 12.606
4.312599999830127 12.364
3.087569999974221 12.206
4.888280000071973 12.404
1.0250999997369945 12.737
3.275260000023991 12.194
3.798969999887049 12.271
0.15793999982997775 12.577
5.383049999829382 12.464
3.6332299998030066 12.256
3.9496499998494983 12.299
3.775829999707639 12.245
0.2238900000229478 12.596
2.862310000229627 12.224
4.876840000040829 12.382
4.045129999984056 12.298
6.181570000015199 12.569
3.936439999844879 12.286
4.029169999994338 12.297
5.6117099998518825 12.488
5.13382999971509 12.406
1.5328899999149144 12.697
5.0280999997630715 12.426
2.2346700001507998 12.45
6.239359999541193 12.565
3.102410000283271 12.206
2.93390000006184 12.193
4.259420000016689 12.33
3.4130799998529255 12.205
5.46114999987185 12.456
1.1158900000154972 12.727
1.5129599999636412 12.694
2.280460000038147 12.431
3.0748999998904765 12.189
3.5892699998803437 12.23
0.02474999986588955 12.565
4.224729999899864 12.34
0.23261999990791082 12.602
1.7129600001499057 12.666
2.3689199998043478 12.408
3.5348799997009337 12.206
5.345779999624938 12.455
5.793239999562502 12.507
2.5570800001733005 12.342
1.7508600000292063 12.646
5.529539999552071 12.485
4.87874999968335 12.402
0.9013199997134507 12.715
1.6079600001685321 12.684
4.264020000118762 12.324
4.053549999836832 12.3
2.6264900001697242 12.32
3.164720000233501 12.197
1.3157600001432002 12.749
0.16243999963626266 12.588
0.11728999996557832 12.583
0.5230099996551871 12.659
0.4470899999141693 12.64
3.816469999961555 12.277
4.149660000111908 12.318
3.2734099999070168 12.202
2.8474200000055134 12.232
3.0288899997249246 12.215
1.9582099998369813 12.56
0.2977100000716746 12.613
6.118859999813139 12.573
1.9318999997340143 12.568
4.264089999720454 12.344
6.109209999907762 12.569
0.18943999987095594 12.6
5.5307599999941885 12.482
3.899639999959618 12.292
2.7675799997523427 12.252
5.774809999857098 12.516
5.374569999985397 12.445
3.87085000006482 12.289
5.224369999952614 12.427
6.026799999643117 12.516
4.863020000047982 12.409
4.104159999638796 12.317
3.0122099998407066 12.19
4.134179999586195 12.316
5.318629999645054 12.455
0.48952999990433455 12.649
2.492520000319928 12.375
5.550869999919087 12.517
3.2283299998380244 12.198
3.2170600001700222 12.172
1.4702800000086427 12.694
1.9623699998483062 12.561
3.0233499999158084 12.195
