days mag
1.7217400004155934 13.598
1.1409100000746548 13.917
0.5516800000332296 13.455
0.8357800003141165 13.662
0.6778400004841387 13.337
0.48364000022411346 13.386
0.9289200003258884 13.957
0.6524100000970066 13.675
0.17116999998688698 13.142
0.854640000499785 13.926
1.0164800002239645 13.885
1.8548400001600385 13.734
0.34052000008523464 13.123
1.3363600000739098 13.289
1.245160000398755 13.736
0.3063500002026558 13.164
0.40805000020191073 13.208
0.3188500003889203 13.063
0.38561000023037195 13.192
0.728040000423789 13.495
0.978840000461787 13.951
1.3733800002373755 13.09
0.5679100002162158 13.506
0.6227400004863739 13.606
1.532060000114143 13.221
1.8377300002612174 13.893
1.2607400002889335 13.131
0.14898000052198768 14.013
1.4343100003898144 13.4
0.35643000015988946 13.127
1.1207200000062585 13.626
1.8252100003883243 13.853
0.7679100004024804 13.544
1.0500100003555417 13.875
0.9391200002282858 13.734
0.45971000008285046 13.135
0.969930000603199 13.808
0.7169099999591708 13.729
0.984050000552088 13.935
1.52280000038445 13.222
0.3527999999932945 13.764
0.9194600004702806 13.885
1.495500000193715 13.193
1.108649999834597 13.898
1.1451500002294779 13.593
0.7831000001169741 13.881
1.2259700000286102 13.869
1.811519999988377 13.682
0.8567700004205108 13.578
0.12448000023141503 13.941
1.5145400003530085 13.208
0.3532900004647672 13.08
0.8383300001733005 13.82
1.4998699999414384 13.403
0.2808600002899766 13.949
1.1216100002638996 13.681
0.5023500001989305 13.308
1.8635800001211464 13.855
0.15825000032782555 14.001
0.8949800003319979 13.915
1.4211500003002584 13.334
0.473790000192821 13.103
0.0478000002913177 13.795
0.9663800001144409 14.021
0.6995700001716614 13.523
1.8529600002802908 13.64
0.09367999993264675 13.857
1.2688000001944602 13.054
1.6406700001098216 13.657
0.6694000004790723 13.528
1.4738200004212558 13.39
0.28207000019028783 13.098
0.622440000064671 13.271
0.07678000023588538 13.937
0.9447300001047552 13.965
0.6766099999658763 13.483
1.467960000038147 13.462
1.793959999922663 13.661
0.2845200002193451 13.169
1.1829900001175702 14.019
1.073280000127852 13.954
0.8366700001060963 13.607
0.713470000308007 13.363
0.7073500002734363 13.404
1.6581199998036027 13.325
1.0192900002002716 14.004
1.3759600003249943 13.133
0.7496900004334748 13.418
1.3032200001180172 13.235
1.8302700002677739 13.625
0.07489000027999282 13.971
1.101000000257045 13.938
1.7043300000950694 13.688
0.23728000046685338 13.916
0.7484800000675023 13.766
0.6959299999289215 13.445
0.5366700002923608 13.455
1.6537400004453957 13.396
0.937049999833107 13.951
0.2769500003196299 14.005
0.3299500006251037 13.175
1.8128900001756847 13.71
0.7949700001627207 13.784
1.3825300000607967 13.231
0.02461000019684434 13.907
1.4447800004854798 13.258
0.6114199999719858 13.464
1.3775200000964105 13.079
1.1366100003942847 13.995
0.8532000002451241 13.886
0.9873400004580617 13.998
0.36906000040471554 13.224
1.2668200004845858 13.15
0.7842700001783669 13.729
1.577180000487715 13.35
0.403350000269711 13.323
0.2883000001311302 13.258
0.357079999987036 13.578
0.6790700000710785 13.463
0.579730000346899 13.562
1.7260700003243983 13.736
1.3333200002089143 13.267
0.4539600000716746 13.273
1.3885000003501773 13.186
1.3514499999582767 13.116
0.7397600002586842 13.587
0.05345000000670552 13.921
0.5175200002267957 13.276
0.3073000004515052 13.056
1.015980000142008 13.88
1.8387700002640486 13.789
1.8382800002582371 13.755
0.47796000028029084 13.115
1.5945400004275143 13.551
1.8301600003615022 13.967
1.3791100000962615 13.128
0.41599000012502074 13.066
1.3783400002866983 13.076
0.2108700000680983 13.982
0.8055800003930926 13.897
0.6270099999383092 13.46
1.1371500003151596 13.543
