days mag
3.072809999808669 9.76
4.274259999860078 10.011
0.7470299997366965 9.784
1.485149999614805 9.373
3.865470000077039 9.83
2.462309999857098 9.503
0.9685599999502301 9.687
3.7104599997401237 9.816
4.9507900001481175 10.049
1.3452900000847876 9.544
2.851249999832362 9.618
0.5533499997109175 9.982
2.3571899998933077 9.747
3.8029099996201694 9.806
1.5705499998293817 9.439
2.089929999783635 9.723
3.221129999961704 9.72
2.655709999613464 9.648
4.233879999723285 9.954
2.94491000007838 9.637
1.501769999973476 9.487
0.7860399996861815 9.885
1.5478599998168647 9.421
3.0708899996243417 9.726
3.6007199995219707 9.775
1.8451299997977912 9.55
4.205479999538511 9.962
2.885829999577254 9.637
4.381149999797344 9.89
2.3898599999956787 9.569
4.544839999638498 10.095
2.719349999912083 9.673
3.862969999667257 9.867
0.3816800001077354 10.097
2.3995599998161197 9.651
0.9403299996629357 9.704
1.378339999821037 9.445
2.0750499996356666 9.615
4.694469999521971 9.967
0.7056399998255074 9.759
2.237949999514967 9.613
3.2198700001463294 9.866
1.5981999998912215 9.506
3.615220000036061 9.813
3.200729999691248 9.77
3.765339999925345 9.86
0.8872699998319149 9.703
0.3686199998483062 10.07
2.4451999994926155 9.549
2.1422399999573827 9.626
4.195269999559969 9.957
3.6190599999390543 9.833
2.648999999742955 9.61
4.702039999421686 10.035
3.1557599999941885 9.727
4.89462999952957 10.03
1.3733600000850856 9.419
1.6046400000341237 9.414
4.751680000219494 10.136
2.954549999907613 9.697
0.8338600001297891 9.722
2.4028499997220933 9.534
4.306919999420643 10.313
1.0507699996232986 9.526
3.8792599998414516 9.927
4.732799999881536 9.925
3.985520000103861 9.849
2.780609999783337 9.601
3.6153500000946224 9.768
2.6304399999789894 9.619
1.475089999847114 9.416
1.613789999857545 9.598
1.2137599997222424 9.556
2.326169999781996 9.664
3.5772699997760355 9.803
3.3345899996347725 9.764
0.568569999653846 10.132
1.8752099997363985 9.427
3.23808000003919 9.757
3.4528599996119738 9.765
2.7002299996092916 9.596
4.4481399999931455 10.022
4.219550000037998 10.13
2.312679999973625 9.636
1.855999999679625 9.443
4.576080000028014 9.935
3.9276999994181097 9.86
3.2885299995541573 9.82
2.827569999732077 9.664
2.5632499996572733 9.704
3.6453199996612966 9.88
4.704789999872446 10.046
2.1751599996350706 9.551
0.48334999987855554 10.087
0.7541600000113249 9.721
4.775580000132322 9.97
4.177069999743253 9.922
4.754749999847263 10.064
0.45386999985203147 10.367
2.3878099997527897 9.57
3.8797999997623265 9.867
4.445599999744445 10.006
1.6943500000052154 9.489
0.3936199997551739 10.115
3.36341999983415 9.78
2.9797199997119606 9.675
