days mag
11.260699999984354 11.241
1.1595600000582635 11.513
14.780060000251979 11.36
5.485799999907613 11.728
9.149610000196844 11.594
2.7769700000062585 11.645
13.551090000197291 11.271
12.039329999592155 11.173
4.330120000056922 11.703
15.536179999820888 11.421
2.0050800000317395 11.567
6.515649999957532 11.728
14.85007999977097 11.387
10.940810000058264 11.297
8.251910000108182 11.632
1.3881899998523295 11.525
2.4436199995689094 11.599
6.09065999975428 11.761
1.5900400001555681 11.551
8.505390000063926 11.621
9.980450000148267 11.508
5.963589999824762 11.743
15.611999999731779 11.421
8.479700000025332 11.628
11.152329999953508 11.257
6.16044000023976 11.731
1.7943699997849762 11.558
10.789069999940693 11.352
9.284370000008494 11.571
10.23174999980256 11.442
8.811980000231415 11.602
4.15591000020504 11.704
15.6323699997738 11.424
2.168700000271201 11.583
6.807420000433922 11.72
4.96601999970153 11.73
4.454519999679178 11.721
1.8414100003428757 11.561
14.471170000266284 11.357
7.850320000201464 11.677
11.306769999675453 11.257
11.331040000077337 11.229
12.451760000083596 11.156
3.312320000026375 11.67
5.166240000165999 11.744
2.551199999637902 11.614
9.226140000391752 11.576
10.892370000015944 11.338
5.792309999931604 11.745
3.15987000009045 11.658
13.319649999961257 11.265
14.175259999930859 11.346
12.3177900002338 11.203
13.270610000006855 11.241
14.71695000026375 11.336
14.283740000333637 11.318
1.36758999992162 11.549
2.060719999950379 11.58
9.598100000061095 11.536
9.897280000150204 11.503
6.682989999651909 11.734
7.751100000459701 11.678
13.07602999964729 11.245
1.7069899998605251 11.541
14.171819999814034 11.333
11.242380000185221 11.262
7.19527000002563 11.668
0.1473900000564754 11.465
11.031859999988228 11.286
11.694030000362545 11.188
4.178990000393242 11.709
4.071319999638945 11.715
9.79482000041753 11.529
7.775930000003427 11.663
0.16245000017806888 11.439
5.840780000202358 11.737
5.461409999988973 11.741
3.9989800001494586 11.705
9.583409999962896 11.561
3.0539599996991456 11.646
6.557490000035614 11.733
12.293430000077933 11.169
8.7133300001733 11.608
5.617659999988973 11.747
0.5427799997851253 11.472
9.152299999725074 11.588
10.065480000339448 11.483
10.707959999796003 11.356
9.709490000270307 11.546
12.181450000032783 11.187
7.236500000115484 11.685
15.233179999981076 11.42
0.7718600002117455 11.455
5.987470000050962 11.739
2.622539999894798 11.624
10.56362000014633 11.385
1.2939500003121793 11.535
10.18605999974534 11.476
8.700869999825954 11.586
3.751559999771416 11.689
2.212310000322759 11.604
4.721700000111014 11.733
8.102709999773651 11.648
