days mag
0.3781499997712672 9.902
1.632610000204295 9.902
0.8577899998053908 11.002
0.7550300001166761 10.805
0.037299999967217445 11.05
1.1463299999013543 11.215
0.625179999973625 10.923
1.854620000347495 10.931
0.35727000003680587 9.93
1.0285499999299645 10.661
0.9093400002457201 10.69
0.7338499999605119 10.695
1.137349999975413 10.408
1.152280000038445 10.363
1.848679999820888 10.873
1.149969999678433 10.658
0.20909000001847744 10.626
1.2768100001849234 10.707
0.4413199997507036 9.996
1.9806800000369549 10.998
0.9188600000925362 10.932
1.1689900001510978 10.645
0.4188500000163913 10.19
1.702589999884367 11.0
1.5762499999254942 10.021
1.8132600001990795 10.377
0.8845500000752509 10.989
0.5336799998767674 9.989
0.9469200000166893 10.9
1.4691399997100234 9.945
2.076439999975264 10.811
1.1826200000941753 10.271
0.6288499999791384 10.912
1.4155800002627075 10.117
1.6438600001856685 9.83
1.771200000308454 10.856
1.9020499996840954 11.027
1.6328000002540648 10.123
0.15986000001430511 10.744
2.035760000348091 11.12
0.5747699998319149 10.851
2.0330600002780557 10.835
0.6195899997837842 10.804
1.7179699996486306 11.118
0.4411600003950298 10.02
0.6315200002864003 9.92
2.0132200000807643 10.783
0.8484799996949732 10.848
1.878179999999702 11.099
0.028870000038295984 10.595
1.4930900000035763 9.82
1.1846099998801947 10.552
1.059760000091046 10.737
1.5591299999505281 9.907
1.2398899998515844 10.528
0.08349000010639429 10.894
1.0495600001886487 11.094
1.2196299997158349 10.527
0.7825299999676645 11.046
0.7449600002728403 11.063
1.6766499998047948 10.128
1.8790799998678267 11.147
0.6570300003513694 9.894
0.6208700002171099 10.828
1.0519799999892712 11.069
0.14704000018537045 10.513
1.8485600003041327 11.022
1.081760000437498 10.402
1.2440100000239909 10.274
0.6793600004166365 11.003
1.528350000269711 9.806
0.9720000000670552 11.0
1.82027000002563 10.889
0.9400700000114739 10.883
0.9396300003863871 11.076
0.6101899999193847 11.08
0.48494999995455146 9.802
0.7356300000101328 11.095
1.4529000003822148 10.268
1.7090000002644956 9.8
0.4048000001348555 10.026
1.650180000346154 10.138
0.6986599997617304 11.074
0.34012999990954995 9.916
1.358770000282675 10.212
1.360439999960363 10.134
0.4374199998565018 10.184
0.36666000029072165 10.323
1.262200000230223 10.368
1.844879999756813 10.904
1.6756400000303984 9.867
0.9283000002615154 11.055
0.30275999987497926 10.398
0.623919999692589 10.735
1.005889999680221 10.851
1.8535299999639392 11.007
1.3627200000919402 10.093
0.39873999962583184 10.438
0.16536999959498644 10.835
1.759349999949336 10.753
0.08827000018209219 10.61
1.1329300003126264 10.289
1.898410000372678 10.956
0.17307000001892447 10.197
0.03879999974742532 10.795
1.826439999975264 10.515
0.645760000217706 11.013
1.3138100001960993 10.017
0.9031599997542799 10.781
0.09636000031605363 10.678
0.011789999902248383 10.681
1.4353300002403557 10.217
1.8405499998480082 10.842
0.5481000002473593 11.111
0.9706399999558926 10.715
0.8919999999925494 10.819
0.5216299998573959 10.086
1.6326399999670684 10.12
1.4254999998956919 10.242
1.4045899999327958 10.237
1.6752599999308586 9.931
1.512290000449866 10.182
0.5156700001098216 9.96
1.0289100003428757 10.78
2.0290799997746944 10.98
1.9062299998477101 10.843
0.8724299999885261 10.948
0.6009599999524653 10.061
0.6022600000724196 10.887
0.14177999971434474 10.762
1.2163100000470877 10.661
1.880909999832511 10.856
0.41852999990805984 9.948
1.848340000025928 10.906
1.0704800002276897 10.661
1.2097000000067055 10.507
0.18056000024080276 10.766
1.974299999885261 11.063
1.3658599997870624 10.135
0.0690399999730289 10.759
0.9206800004467368 11.002
0.9825599999167025 10.91
1.2484400002285838 10.728
1.7684800000861287 9.949
1.7963999998755753 11.08
0.49832999985665083 10.204
1.5997299998998642 10.042
0.3160500000230968 9.912
0.1954599996097386 10.33
0.4709400003775954 10.327
1.334580000024289 10.571
1.0992399998940527 11.013
0.6457299999892712 11.018
1.1888399999588728 10.691
1.2285699998028576 10.248
1.6698400001041591 10.1
1.9874400002881885 10.808
0.34823999973013997 10.183
0.37747000018134713 10.037
1.5188600001856685 10.097
2.0823999997228384 10.979
1.964170000050217 10.906
1.754860000219196 10.878
0.06724000023677945 10.934
1.391499999910593 10.443
0.6155500002205372 10.592
1.7180400001816452 10.548
2.022350000217557 10.813
1.6945799998939037 9.902
0.7438599998131394 10.882
1.1904600001871586 10.707
0.4277200000360608 10.156
0.8703100001439452 10.832
1.3074700003489852 10.381
2.0467500002123415 10.882
0.1192099996842444 10.686
0.14881000015884638 10.316
1.9278500000946224 10.779
0.7042399998754263 11.018
0.7947900001890957 10.765
1.891600000206381 10.91
0.4925600001588464 9.98
1.4248700002208352 10.016
0.09935000026598573 10.578
0.8891699998639524 10.661
1.2089700000360608 10.505
0.7016400001011789 9.925
0.25084999995306134 10.314
0.4596599997021258 9.887
1.332179999910295 10.424
1.7911499999463558 9.959
0.11708000022917986 10.461
0.8490800000727177 10.877
0.6923100003041327 10.016
1.562320000026375 9.853
0.05915000010281801 10.575
0.16424999991431832 10.508
0.3810700001195073 10.202
0.898760000243783 10.713
0.13791000004857779 10.768
0.08707999996840954 10.54
0.7422500001266599 10.827
1.8898700000718236 11.078
2.0574600002728403 11.12
1.7341400003060699 10.9
2.0026799999177456 10.766
1.4951999997720122 9.823
1.7449799999594688 9.946
1.931829999666661 10.862
0.3905899999663234 9.975
0.37552000023424625 10.323
1.5271299998275936 10.047
1.545709999743849 9.982
0.007420000154525042 10.485
1.0327699999324977 10.665
1.848950000014156 10.984
0.3000400001183152 10.278
1.0765700000338256 10.838
