days mag
4.822299999650568 11.638
4.906879999674857 11.592
2.4407299999147654 11.738
5.884579999838024 11.325
0.42915999982506037 11.519
6.1420499994419515 11.341
2.9095800002105534 11.814
0.6695400001481175 11.528
5.4666800000704825 11.381
0.7588899997062981 11.553
2.6009499998763204 11.747
0.4506700001657009 11.509
6.428979999851435 11.407
4.702500000130385 11.638
6.534749999642372 11.444
5.3123599998652935 11.416
2.7029699999839067 11.759
3.2641499997116625 11.88
4.601749999914318 11.678
0.8547299997881055 11.531
0.36721999989822507 11.511
5.501790000125766 11.377
0.6174599998630583 11.532
2.8338799998164177 11.813
3.677550000138581 11.886
0.18660999974235892 11.481
5.623259999789298 11.333
4.361889999825507 11.782
4.8738899999298155 11.59
0.8331099995411932 11.547
1.0627099997363985 11.545
0.19908999977633357 11.5
3.1812700000591576 11.86
2.199159999843687 11.728
6.593659999780357 11.413
1.1377999996766448 11.548
2.605409999843687 11.738
4.214099999517202 11.83
5.877829999662936 11.334
6.142179999966174 11.354
2.6054299995303154 11.769
2.6336799999698997 11.778
4.214059999678284 11.8
5.466610000003129 11.36
6.311890000011772 11.365
3.9394999998621643 11.892
4.031369999516755 11.864
1.046000000089407 11.55
5.702140000183135 11.334
3.059929999988526 11.829
0.02595999976620078 11.489
4.205439999699593 11.82
4.320829999633133 11.796
4.864419999998063 11.585
6.67610999988392 11.425
5.718469999730587 11.328
1.4888899996876717 11.612
2.954949999693781 11.82
4.84847000008449 11.601
2.4732800000347197 11.776
5.099869999568909 11.489
6.802089999895543 11.448
0.8331900001503527 11.55
4.669499999843538 11.653
6.141969999764115 11.39
0.19486999977380037 11.483
2.849899999797344 11.83
3.181350000202656 11.868
2.7834000000730157 11.775
5.75002000015229 11.349
6.676100000273436 11.42
6.177569999825209 11.362
0.42129999957978725 11.516
1.0601399997249246 11.522
1.6122599998489022 11.644
3.516379999462515 11.869
0.7588199996389449 11.53
6.605389999691397 11.425
3.910289999563247 11.887
4.328599999658763 11.814
6.142139999661595 11.372
3.7567300000227988 11.907
2.2488599997013807 11.716
4.673669999465346 11.644
0.3676399998366833 11.525
6.080709999892861 11.329
4.57850999943912 11.68
1.7590999999083579 11.635
2.868209999985993 11.8
4.3207499999552965 11.795
1.5766599997878075 11.613
4.886609999928623 11.584
4.90224999981001 11.6
1.9326499998569489 11.688
1.4442599997855723 11.586
1.44543999992311 11.588
1.4889699998311698 11.612
2.9096400002017617 11.792
3.1015399997122586 11.818
3.4402899998240173 11.878
4.757850000169128 11.62
4.3286899998784065 11.796
6.5936099998652935 11.412
1.164089999627322 11.568
0.16631999984383583 11.477
2.6010199999436736 11.752
